month,ts,record_type,KWH,meter_id
3,20220330014500,MEPMD01,0.5346,2141779855
3,20220324013000,MEPMD01,0.4248,2141779855
3,20220313071500,MEPMD01,0.306,2141779855
3,20220303034500,MEPMD01,0.3744,2141779855
3,20220322204500,MEPMD01,0.5094,2141779855
3,20220311183000,MEPMD01,0.6264,2141779855
3,20220328231500,MEPMD01,0.4176,2141779855
3,20220313191500,MEPMD01,0.39,2141779855
3,20220328183000,MEPMD01,0.3534,2141779855
3,20220326171500,MEPMD01,0.408,2141779855
3,20220306074500,MEPMD01,0.387,2141779855
3,20220311104500,MEPMD01,0.4212,2141779855
3,20220306190000,MEPMD01,0.5298,2141779855
3,20220315181500,MEPMD01,0.3768,2141779855
3,20220324091500,MEPMD01,0.3402,2141779855
3,20220307191500,MEPMD01,0.42,2141779855
3,20220309151500,MEPMD01,0.3354,2141779855
3,20220308030000,MEPMD01,0.3648,2141779855
3,20220316134500,MEPMD01,0.399,2141779855
3,20220326044500,MEPMD01,0.3984,2141779855
3,20220311063000,MEPMD01,0.3876,2141779855
3,20220317123000,MEPMD01,0.3552,2141779855
3,20220319224500,MEPMD01,0.4842,2141779855
3,20220329161500,MEPMD01,0.4638,2141779855
3,20220325153000,MEPMD01,0.4008,2141779855
3,20220307210000,MEPMD01,0.558,2141779855
3,20220319140000,MEPMD01,0.3456,2141779855
3,20220318021500,MEPMD01,0.3732,2141779855
3,20220317174500,MEPMD01,0.336,2141779855
3,20220302221500,MEPMD01,0.4128,2141779855
3,20220316094500,MEPMD01,0.33,2141779855
3,20220305033000,MEPMD01,0.4254,2141779855
3,20220318224500,MEPMD01,0.45,2141779855
3,20220316010000,MEPMD01,0.3672,2141779855
3,20220319144500,MEPMD01,0.2964,2141779855
3,20220312090000,MEPMD01,0.3084,2141779855
3,20220322151500,MEPMD01,0.333,2141779855
3,20220326083000,MEPMD01,0.3618,2141779855
3,20220302191500,MEPMD01,0.6468,2141779855
3,20220301040000,MEPMD01,0.3762,2141779855
3,20220324161500,MEPMD01,0.3972,2141779855
3,20220328131500,MEPMD01,0.3978,2141779855
3,20220323043000,MEPMD01,0.3984,2141779855
3,20220331053000,MEPMD01,0.4062,2141779855
3,20220330231500,MEPMD01,0.459,2141779855
3,20220329034500,MEPMD01,0.3798,2141779855
3,20220318160000,MEPMD01,0.3426,2141779855
3,20220301023000,MEPMD01,0.3678,2141779855
3,20220327060000,MEPMD01,0.4086,2141779855
3,20220311161500,MEPMD01,0.3324,2141779855
3,20220302051500,MEPMD01,0.3594,2141779855
3,20220330183000,MEPMD01,0.3972,2141779855
3,20220316044500,MEPMD01,0.3948,2141779855
3,20220311143000,MEPMD01,0.354,2141779855
3,20220316043000,MEPMD01,0.3918,2141779855
3,20220331031500,MEPMD01,0.429,2141779855
3,20220310160000,MEPMD01,0.3672,2141779855
3,20220331091500,MEPMD01,0.4128,2141779855
3,20220313004500,MEPMD01,0.3738,2141779855
3,20220310150000,MEPMD01,0.4404,2141779855
3,20220313163000,MEPMD01,0.2844,2141779855
3,20220313231500,MEPMD01,0.4974,2141779855
3,20220331023000,MEPMD01,0.4056,2141779855
3,20220325094500,MEPMD01,0.3582,2141779855
3,20220315064500,MEPMD01,0.3786,2141779855
3,20220305153000,MEPMD01,0.3402,2141779855
3,20220328123000,MEPMD01,0.4296,2141779855
3,20220316083000,MEPMD01,0.297,2141779855
3,20220310203000,MEPMD01,0.4566,2141779855
3,20220328094500,MEPMD01,0.417,2141779855
3,20220317101500,MEPMD01,0.369,2141779855
3,20220324213000,MEPMD01,0.5148,2141779855
3,20220319150000,MEPMD01,0.3138,2141779855
3,20220313104500,MEPMD01,0.3366,2141779855
3,20220318150000,MEPMD01,0.3414,2141779855
3,20220314061500,MEPMD01,0.3936,2141779855
3,20220325171500,MEPMD01,0.3114,2141779855
3,20220304223000,MEPMD01,0.3822,2141779855
3,20220314104500,MEPMD01,0.3318,2141779855
3,20220303183000,MEPMD01,0.4248,2141779855
3,20220325164500,MEPMD01,0.3366,2141779855
3,20220331141500,MEPMD01,0.4122,2141779855
3,20220327063000,MEPMD01,0.384,2141779855
3,20220308104500,MEPMD01,0.3306,2141779855
3,20220326121500,MEPMD01,0.372,2141779855
3,20220329090000,MEPMD01,0.4116,2141779855
3,20220308164500,MEPMD01,0.1824,2141779855
3,20220327141500,MEPMD01,0.3588,2141779855
3,20220301214500,MEPMD01,0.3714,2141779855
3,20220310103000,MEPMD01,0.3318,2141779855
3,20220314170000,MEPMD01,0.306,2141779855
3,20220314171500,MEPMD01,0.276,2141779855
3,20220330144500,MEPMD01,0.4188,2141779855
3,20220313181500,MEPMD01,0.3048,2141779855
3,20220308213000,MEPMD01,0.4338,2141779855
3,20220302110000,MEPMD01,0.3738,2141779855
3,20220325160000,MEPMD01,0.4554,2141779855
3,20220310064500,MEPMD01,0.3624,2141779855
3,20220304171500,MEPMD01,0.3282,2141779855
3,20220324223000,MEPMD01,0.5322,2141779855
3,20220322123000,MEPMD01,0.4578,2141779855
3,20220305051500,MEPMD01,0.387,2141779855
3,20220311030000,MEPMD01,0.3804,2141779855
3,20220308163000,MEPMD01,0.204,2141779855
3,20220311214500,MEPMD01,0.4902,2141779855
3,20220304111500,MEPMD01,0.4224,2141779855
3,20220325063000,MEPMD01,0.4044,2141779855
3,20220331060000,MEPMD01,0.48,2141779855
3,20220307033000,MEPMD01,0.4164,2141779855
3,20220316160000,MEPMD01,0.3504,2141779855
3,20220313233000,MEPMD01,0.4764,2141779855
3,20220305083000,MEPMD01,0.2862,2141779855
3,20220322194500,MEPMD01,0.4476,2141779855
3,20220301031500,MEPMD01,0.3918,2141779855
3,20220321024500,MEPMD01,0.3618,2141779855
3,20220330174500,MEPMD01,0.4458,2141779855
3,20220310080000,MEPMD01,0.342,2141779855
3,20220307050000,MEPMD01,0.414,2141779855
3,20220307161500,MEPMD01,0.2922,2141779855
3,20220319143000,MEPMD01,0.339,2141779855
3,20220324113000,MEPMD01,0.4398,2141779855
3,20220308223000,MEPMD01,0.423,2141779855
3,20220301154500,MEPMD01,0.309,2141779855
3,20220323034500,MEPMD01,0.4278,2141779855
3,20220310184500,MEPMD01,0.5448,2141779855
3,20220320094500,MEPMD01,0.3198,2141779855
3,20220331021500,MEPMD01,0.4182,2141779855
3,20220309054500,MEPMD01,0.3522,2141779855
3,20220318040000,MEPMD01,0.3504,2141779855
3,20220305104500,MEPMD01,0.2862,2141779855
3,20220326230000,MEPMD01,0.4674,2141779855
3,20220313003000,MEPMD01,0.3918,2141779855
3,20220325214500,MEPMD01,0.4914,2141779855
3,20220319214500,MEPMD01,0.4674,2141779855
3,20220309234500,MEPMD01,0.4134,2141779855
3,20220313154500,MEPMD01,0.3468,2141779855
3,20220317234500,MEPMD01,0.4212,2141779855
3,20220326024500,MEPMD01,0.4464,2141779855
3,20220311180000,MEPMD01,0.573,2141779855
3,20220301004500,MEPMD01,0.3888,2141779855
3,20220311131500,MEPMD01,0.3954,2141779855
3,20220301133000,MEPMD01,0.3204,2141779855
3,20220313214500,MEPMD01,0.4074,2141779855
3,20220306203000,MEPMD01,0.4596,2141779855
3,20220302064500,MEPMD01,0.3348,2141779855
3,20220328191500,MEPMD01,0.4794,2141779855
3,20220310061500,MEPMD01,0.3594,2141779855
3,20220312171500,MEPMD01,0.4278,2141779855
3,20220316201500,MEPMD01,0.5184,2141779855
3,20220314124500,MEPMD01,0.3486,2141779855
3,20220301184500,MEPMD01,0.5358,2141779855
3,20220302003000,MEPMD01,0.3822,2141779855
3,20220318131500,MEPMD01,0.3354,2141779855
3,20220320120000,MEPMD01,0.3486,2141779855
3,20220329100000,MEPMD01,0.2946,2141779855
3,20220306101500,MEPMD01,0.3996,2141779855
3,20220325080000,MEPMD01,0.3612,2141779855
3,20220307184500,MEPMD01,0.3534,2141779855
3,20220318041500,MEPMD01,0.4104,2141779855
3,20220311051500,MEPMD01,0.3432,2141779855
3,20220317191500,MEPMD01,0.3954,2141779855
3,20220306080000,MEPMD01,0.3582,2141779855
3,20220330074500,MEPMD01,0.381,2141779855
3,20220329134500,MEPMD01,0.3738,2141779855
3,20220328023000,MEPMD01,0.4296,2141779855
3,20220305001500,MEPMD01,0.3972,2141779855
3,20220314113000,MEPMD01,0.3648,2141779855
3,20220306070000,MEPMD01,0.378,2141779855
3,20220312100000,MEPMD01,0.3444,2141779855
3,20220301043000,MEPMD01,0.384,2141779855
3,20220323214500,MEPMD01,0.4686,2141779855
3,20220312013000,MEPMD01,0.399,2141779855
3,20220316051500,MEPMD01,0.4074,2141779855
3,20220315021500,MEPMD01,0.3846,2141779855
3,20220304201500,MEPMD01,0.3966,2141779855
3,20220308124500,MEPMD01,0.2442,2141779855
3,20220329190000,MEPMD01,0.5766,2141779855
3,20220314094500,MEPMD01,0.402,2141779855
3,20220317071500,MEPMD01,0.3426,2141779855
3,20220311064500,MEPMD01,0.363,2141779855
3,20220324190000,MEPMD01,0.3942,2141779855
3,20220322230000,MEPMD01,0.4326,2141779855
3,20220330191500,MEPMD01,0.5154,2141779855
3,20220321143000,MEPMD01,0.3762,2141779855
3,20220323070000,MEPMD01,0.3984,2141779855
3,20220308151500,MEPMD01,0.231,2141779855
3,20220322084500,MEPMD01,0.4524,2141779855
3,20220315193000,MEPMD01,0.513,2141779855
3,20220312031500,MEPMD01,0.3834,2141779855
3,20220324003000,MEPMD01,0.4722,2141779855
3,20220301114500,MEPMD01,0.2982,2141779855
3,20220330124500,MEPMD01,0.3858,2141779855
3,20220315073000,MEPMD01,0.3522,2141779855
3,20220320140000,MEPMD01,0.3162,2141779855
3,20220316214500,MEPMD01,0.4638,2141779855
3,20220330164500,MEPMD01,0.2766,2141779855
3,20220325021500,MEPMD01,0.4524,2141779855
3,20220330101500,MEPMD01,0.3204,2141779855
3,20220315111500,MEPMD01,0.3402,2141779855
3,20220301014500,MEPMD01,0.3612,2141779855
3,20220315220000,MEPMD01,0.5016,2141779855
3,20220310171500,MEPMD01,0.369,2141779855
3,20220326080000,MEPMD01,0.396,2141779855
3,20220313010000,MEPMD01,0.3912,2141779855
3,20220324014500,MEPMD01,0.4002,2141779855
3,20220311141500,MEPMD01,0.348,2141779855
3,20220329213000,MEPMD01,0.4716,2141779855
3,20220313030000,MEPMD01,0.3906,2141779855
3,20220329131500,MEPMD01,0.357,2141779855
3,20220314203000,MEPMD01,0.3846,2141779855
3,20220321104500,MEPMD01,0.375,2141779855
3,20220316141500,MEPMD01,0.4014,2141779855
3,20220304090000,MEPMD01,0.3,2141779855
3,20220330150000,MEPMD01,0.408,2141779855
3,20220310131500,MEPMD01,0.429,2141779855
3,20220325053000,MEPMD01,0.441,2141779855
3,20220318161500,MEPMD01,0.3462,2141779855
3,20220301164500,MEPMD01,0.3186,2141779855
3,20220329130000,MEPMD01,0.3708,2141779855
3,20220317103000,MEPMD01,0.3936,2141779855
3,20220324224500,MEPMD01,0.6666,2141779855
3,20220326140000,MEPMD01,0.3504,2141779855
3,20220323023000,MEPMD01,0.4104,2141779855
3,20220331084500,MEPMD01,0.5766,2141779855
3,20220310104500,MEPMD01,0.4212,2141779855
3,20220319104500,MEPMD01,0.3786,2141779855
3,20220329043000,MEPMD01,0.4338,2141779855
3,20220307154500,MEPMD01,0.249,2141779855
3,20220321184500,MEPMD01,0.3804,2141779855
3,20220303223000,MEPMD01,0.5034,2141779855
3,20220324033000,MEPMD01,0.4446,2141779855
3,20220325033000,MEPMD01,0.4338,2141779855
3,20220306073000,MEPMD01,0.4302,2141779855
3,20220303004500,MEPMD01,0.36,2141779855
3,20220309103000,MEPMD01,0.249,2141779855
3,20220321060000,MEPMD01,0.3348,2141779855
3,20220309180000,MEPMD01,0.2892,2141779855
3,20220308194500,MEPMD01,0.3312,2141779855
3,20220306024500,MEPMD01,0.387,2141779855
3,20220320224500,MEPMD01,0.3978,2141779855
3,20220320011500,MEPMD01,0.3702,2141779855
3,20220315214500,MEPMD01,0.4872,2141779855
3,20220314180000,MEPMD01,0.273,2141779855
3,20220313203000,MEPMD01,0.4458,2141779855
3,20220309111500,MEPMD01,0.399,2141779855
3,20220323181500,MEPMD01,0.4128,2141779855
3,20220317083000,MEPMD01,0.3798,2141779855
3,20220327170000,MEPMD01,0.3786,2141779855
3,20220315141500,MEPMD01,0.363,2141779855
3,20220318101500,MEPMD01,0.318,2141779855
3,20220303033000,MEPMD01,0.3762,2141779855
3,20220302060000,MEPMD01,0.3402,2141779855
3,20220321103000,MEPMD01,0.3258,2141779855
3,20220317200000,MEPMD01,0.531,2141779855
3,20220319114500,MEPMD01,0.2898,2141779855
3,20220310200000,MEPMD01,0.4992,2141779855
3,20220301061500,MEPMD01,0.3666,2141779855
3,20220303231500,MEPMD01,0.4404,2141779855
3,20220326234500,MEPMD01,0.4098,2141779855
3,20220316144500,MEPMD01,0.3942,2141779855
3,20220315164500,MEPMD01,0.2988,2141779855
3,20220319030000,MEPMD01,0.366,2141779855
3,20220327044500,MEPMD01,0.4062,2141779855
3,20220325090000,MEPMD01,0.3456,2141779855
3,20220328110000,MEPMD01,0.3474,2141779855
3,20220325151500,MEPMD01,0.3678,2141779855
3,20220310231500,MEPMD01,0.4092,2141779855
3,20220312174500,MEPMD01,0.39,2141779855
3,20220313031500,MEPMD01,0.3696,2141779855
3,20220316041500,MEPMD01,0.3876,2141779855
3,20220330201500,MEPMD01,0.4884,2141779855
3,20220328180000,MEPMD01,0.3702,2141779855
3,20220305224500,MEPMD01,0.4566,2141779855
3,20220319120000,MEPMD01,0.309,2141779855
3,20220316073000,MEPMD01,0.3108,2141779855
3,20220310223000,MEPMD01,0.4404,2141779855
3,20220314024500,MEPMD01,0.3852,2141779855
3,20220323153000,MEPMD01,0.3546,2141779855
3,20220303163000,MEPMD01,0.4152,2141779855
3,20220331163000,MEPMD01,0.372,2141779855
3,20220317001500,MEPMD01,0.4512,2141779855
3,20220331203000,MEPMD01,0.4812,2141779855
3,20220327083000,MEPMD01,0.4674,2141779855
3,20220322154500,MEPMD01,0.3306,2141779855
3,20220326094500,MEPMD01,0.3768,2141779855
3,20220319013000,MEPMD01,0.3972,2141779855
3,20220326221500,MEPMD01,0.4998,2141779855
3,20220312003000,MEPMD01,0.4134,2141779855
3,20220305234500,MEPMD01,0.4584,2141779855
3,20220315080000,MEPMD01,0.3738,2141779855
3,20220324001500,MEPMD01,0.477,2141779855
3,20220326000000,MEPMD01,0.4386,2141779855
3,20220303170000,MEPMD01,0.5028,2141779855
3,20220317020000,MEPMD01,0.3882,2141779855
3,20220330194500,MEPMD01,0.4914,2141779855
3,20220301051500,MEPMD01,0.3462,2141779855
3,20220330044500,MEPMD01,0.4482,2141779855
3,20220305003000,MEPMD01,0.3852,2141779855
3,20220313101500,MEPMD01,0.3714,2141779855
3,20220301130000,MEPMD01,0.405,2141779855
3,20220330104500,MEPMD01,0.411,2141779855
3,20220307143000,MEPMD01,0.3006,2141779855
3,20220302180000,MEPMD01,0.3258,2141779855
3,20220322081500,MEPMD01,0.3984,2141779855
3,20220303051500,MEPMD01,0.387,2141779855
3,20220317011500,MEPMD01,0.441,2141779855
3,20220314183000,MEPMD01,0.3204,2141779855
3,20220327000000,MEPMD01,0.417,2141779855
3,20220311061500,MEPMD01,0.3648,2141779855
3,20220309120000,MEPMD01,0.423,2141779855
3,20220304143000,MEPMD01,0.3468,2141779855
3,20220327073000,MEPMD01,0.3942,2141779855
3,20220330010000,MEPMD01,0.4872,2141779855
3,20220326174500,MEPMD01,0.3786,2141779855
3,20220319084500,MEPMD01,0.3114,2141779855
3,20220306103000,MEPMD01,0.3492,2141779855
3,20220303173000,MEPMD01,0.3564,2141779855
3,20220316221500,MEPMD01,0.4656,2141779855
3,20220319011500,MEPMD01,0.3726,2141779855
3,20220322033000,MEPMD01,0.4476,2141779855
3,20220313153000,MEPMD01,0.3042,2141779855
3,20220330004500,MEPMD01,0.4938,2141779855
3,20220302160000,MEPMD01,0.372,2141779855
3,20220304053000,MEPMD01,0.3378,2141779855
3,20220324023000,MEPMD01,0.4422,2141779855
3,20220319061500,MEPMD01,0.4182,2141779855
3,20220328210000,MEPMD01,0.429,2141779855
3,20220318183000,MEPMD01,0.5058,2141779855
3,20220330134500,MEPMD01,0.4752,2141779855
3,20220314011500,MEPMD01,0.4578,2141779855
3,20220301093000,MEPMD01,0.3654,2141779855
3,20220323154500,MEPMD01,0.3438,2141779855
3,20220331120000,MEPMD01,0.5604,2141779855
3,20220324153000,MEPMD01,0.4038,2141779855
3,20220324040000,MEPMD01,0.4302,2141779855
3,20220308081500,MEPMD01,0.4596,2141779855
3,20220324041500,MEPMD01,0.3996,2141779855
3,20220324180000,MEPMD01,0.5154,2141779855
3,20220302021500,MEPMD01,0.357,2141779855
3,20220326193000,MEPMD01,0.4968,2141779855
3,20220312141500,MEPMD01,0.3552,2141779855
3,20220324141500,MEPMD01,0.4392,2141779855
3,20220315171500,MEPMD01,0.3324,2141779855
3,20220316013000,MEPMD01,0.3924,2141779855
3,20220321221500,MEPMD01,0.5976,2141779855
3,20220316220000,MEPMD01,0.3918,2141779855
3,20220228233000,MEPMD01,0.405,2141779855
3,20220306050000,MEPMD01,0.3486,2141779855
3,20220306043000,MEPMD01,0.3684,2141779855
3,20220323220000,MEPMD01,0.519,2141779855
3,20220316080000,MEPMD01,0.324,2141779855
3,20220309160000,MEPMD01,0.3132,2141779855
3,20220318081500,MEPMD01,0.3174,2141779855
3,20220318173000,MEPMD01,0.378,2141779855
3,20220304114500,MEPMD01,0.3432,2141779855
3,20220329230000,MEPMD01,0.4722,2141779855
3,20220303120000,MEPMD01,0.315,2141779855
3,20220307114500,MEPMD01,0.288,2141779855
3,20220325073000,MEPMD01,0.3564,2141779855
3,20220303153000,MEPMD01,0.3228,2141779855
3,20220320114500,MEPMD01,0.3678,2141779855
3,20220307234500,MEPMD01,0.3576,2141779855
3,20220307021500,MEPMD01,0.3912,2141779855
3,20220307103000,MEPMD01,0.2724,2141779855
3,20220306004500,MEPMD01,0.3624,2141779855
3,20220316034500,MEPMD01,0.39,2141779855
3,20220309144500,MEPMD01,0.3504,2141779855
3,20220313013000,MEPMD01,0.3588,2141779855
3,20220307040000,MEPMD01,0.4062,2141779855
3,20220330204500,MEPMD01,0.4842,2141779855
3,20220318223000,MEPMD01,0.4824,2141779855
3,20220326060000,MEPMD01,0.4146,2141779855
3,20220318163000,MEPMD01,0.3282,2141779855
3,20220322060000,MEPMD01,0.4392,2141779855
3,20220304213000,MEPMD01,0.4092,2141779855
3,20220304203000,MEPMD01,0.4158,2141779855
3,20220321201500,MEPMD01,0.4824,2141779855
3,20220319130000,MEPMD01,0.309,2141779855
3,20220323090000,MEPMD01,0.6288,2141779855
3,20220307054500,MEPMD01,0.3642,2141779855
3,20220317144500,MEPMD01,0.3822,2141779855
3,20220330041500,MEPMD01,0.432,2141779855
3,20220309034500,MEPMD01,0.4008,2141779855
3,20220309104500,MEPMD01,0.4374,2141779855
3,20220317181500,MEPMD01,0.4662,2141779855
3,20220303161500,MEPMD01,0.3492,2141779855
3,20220320223000,MEPMD01,0.4242,2141779855
3,20220316200000,MEPMD01,0.4812,2141779855
3,20220326203000,MEPMD01,0.4656,2141779855
3,20220322214500,MEPMD01,0.4356,2141779855
3,20220327003000,MEPMD01,0.4512,2141779855
3,20220309201500,MEPMD01,0.4062,2141779855
3,20220316020000,MEPMD01,0.402,2141779855
3,20220301064500,MEPMD01,0.3456,2141779855
3,20220313124500,MEPMD01,0.2994,2141779855
3,20220302171500,MEPMD01,0.294,2141779855
3,20220322074500,MEPMD01,0.3534,2141779855
3,20220319161500,MEPMD01,0.4032,2141779855
3,20220304033000,MEPMD01,0.4332,2141779855
